A1,A2a,A2a1,A3_1,A3_2,A3_3,A3_4,A3_5,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A4_8,A4_9,A5,A5a,A6,A61,B1,B1a,B2,B2a,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_9,B3_10,B3_11,B4,B4a,B5,B5a,B6,B6a,B7,B7a,B8,B8a,B9,B10,B102,B103,B104,B105,B11,B111,B112_1,B112_2,B112_3,B112_4,B112_5,B112_6,B112_7,B112_8,B112_9,B112_10,B112_11,B112_12,B112_13,B112_14,B112_15,C1,C1a,C1b,C1c,C1d,C2,C2a,C3,C4_1,C4_2,C4_3,C4_4,C4_5,C4_6,C5,C61,C61a,C62,C62a,C63,C63a,C64,C64a,C7,C8,C8a,E1,E2,E2Y,E2M,E3,E4,E5,E7,E8a,E8b,code,YY,CC,CITY,ENERGY_CODE,TY,WI
2,,,1,1,,,,1,1,,,,1,,,,2,,1,,2,,6,,,,,,,,,,1,,,1,,2,,1,,2,,2,,3,2,,1,1,2,2,1,,,,,,,,,,,,,,1,,2,60,2,3000,200,1,,1,1,,,,,,1,1,,2,500,1,,1,,2,2,,1,4,,,3,5,2,2,2,1,231064,2014,1798,2,1,3,92
1,,,1,,,,,,,,,,1,,,,2,,1,,2,,2,,,,,1,,1,,,1,1,,3,,3,,3,,3,,2,,2,2,,1,4,2,2,1,1,,,,,,,,,,,,,,,2,63,3,3000,200,4,,1,1,,,1,1,,7,1,,1,,1,,1,,5,4,,1,10,39,4,2,13,1,2,2,1,231065,2002,1794,2,1,3,92
1,,,1,,,,,1,1,,,1,,,,,2,,2,4,3,,3,,1,,,,,,,,,,,4,,6,,5,,4,,6,,2,1,,,,,1,,,,,,,,,,,,,,,,,1,80,,3000,200,6,,6,1,,,,,,1,1,,2,,1,,1,,5,5,,1,9,,,4,13,1,2,2,1,231072,2012,1987,2,1,3,92
1,4,,1,,,,,1,,1,,1,,,,,2,,1,,5,,4,,,,,,1,1,1,1,1,1,,5,,6,,5,,6,,7,,2,1,,,,,2,1,,1,,,,,,,,,,,,,,2,72,3,3000,200,6,,2,1,,,,,,1,1,,1,,1,,1,,5,11,,1,6,,,4,8,3,1,2,1,231073,2012,1987,2,5,3,92
1,,,1,,,,,1,,,,,1,,,,2,,1,,3,,4,,,,,1,1,,1,1,1,1,,5,,2,,2,,5,,4,,3,2,,2,3,3,1,,,,,,,,,,,,,,,,,2,90,3,3000,200,4,,6,1,,,,,,1,1,,2,600,1,,1,,7,13,,1,5,,,4,6,1,2,2,3,231074,2013,1997,2,2,3,92
1,,,1,,,,,1,,1,,1,1,,,,2,,1,,4,,2,,,,1,1,,,1,1,,,,4,,2,,2,,5,,5,,3,1,,,,,2,1,,,,,,,,,,,,,,,1,2,50,3,3000,200,6,,1,1,1,,,,,1,1,,1,,1,,2,4000,4,8,,1,8,,,3,10,1,2,2,1,231076,2010,1794,2,1,3,92
1,,,1,,,,,1,,,,1,,,,,2,,1,,3,,2,,,,,1,1,1,1,,,,,3,,5,,3,,4,,3,,3,1,1,,,,2,,,,,,1,,,,1,,,,,,,2,70,2,3000,200,5,,1,1,1,,,,,2,1,,2,500,1,,2,2600,2,10,,1,7,,,3,10,4,2,1,2,231077,2011,1798,2,1,3,92
1,1,,1,,,,,1,,,,,,,,,2,,1,,2,,2,,,,,1,1,,1,1,,,,3,,2,,3,,5,,4,,2,2,,2,4,2,1,,,,,,,,,,,,,,,,,2,70,3,3000,200,3,,2,1,,,,,,1,1,,1,,1,,1,,3,3,,1,10,43,6,3,7,1,2,2,1,231083,2011,1798,2,1,3,92
1,1,1,1,,1,,,1,,1,,,,,1,,2,,1,,7,,5,,,,1,,,,,,,1,,3,,6,,3,,7,,10,,4,2,,2,1,2,2,1,,,,,,,,,,,,,,,1,1,130,,3000,200,5,,2,1,,,,,,1,1,,1,,1,,1,,1,13,,1,8,,,3,6,1,2,1,2,231088,2012,2494,2,6,3,92
1,,,1,,,,,1,,,,1,1,,,,2,,1,,6,,2,,,,,1,1,1,1,1,1,,,5,,5,,4,,8,,7,,4,1,1,,,,2,,1,,,,,,,,,,,,,,,1,50,,3000,200,6,,2,1,1,,,,,3,1,,2,500,1,,2,3000,2,14,,1,9,,,3,5,1,3,1,2,231089,2014,1987,2,1,3,92
1,1,,1,,,,,1,1,1,,,,,,,2,,1,,4,,4,,,,1,1,1,,1,1,1,,,1,,5,,4,,4,,3,,2,2,,2,1,,2,,1,,,,,,,,,,,,,,,2,50,3,3000,200,4,,1,,,,,,,1,1,,1,,1,,1,,1,11,,1,7,,,3,10,1,2,2,1,231092,2013,1598,2,1,3,92
1,1,1,1,,,,,1,1,,,,,,,,2,,1,,6,,3,,,,,1,1,,1,1,,1,1,5,,4,,5,,4,,4,,3,2,,2,1,,2,,1,1,,,,,,,,,,,,,,2,85,2,3000,200,5,,1,1,,,,,,2,1,,1,,1,,1,,4,7,,1,8,,,3,7,3,2,2,,231094,2012,1987,2,1,3,92
1,1,1,1,,,,,1,,,,,,,,,2,,1,,3,,4,,,,1,,,,,,,,,3,,3,,2,,6,,4,,3,2,,2,1,2,2,,1,,,,,,,,,,,,,,,1,65,,3000,200,5,,3,1,,,,,,1,1,,1,,1,,1,,3,9,,1,10,42,12,3,9,4,2,2,1,231095,2012,1798,2,1,3,92
1,1,1,1,,,,,1,,,,,,,,,2,,1,,4,,5,,,,,1,1,1,1,,,,,4,,2,,2,,4,,3,,2,2,,2,1,2,2,1,1,,,,,,,,1,,,,,,,2,90,3,3000,200,9,,6,1,,,,,,2,1,,1,,1,,1,,5,8,,1,8,,,2,13,1,1,2,1,231097,2008,2362,2,1,3,92
1,1,1,1,,,,,1,1,,,,1,,,,2,,1,,7,,2,,,,,1,,,,1,,1,,3,,3,,3,,3,,3,,4,2,,1,1,2,2,1,1,,,,,,,,,,,,,,,1,64.8,,3000,200,4,,5,1,1,,,,,3,1,,1,,1,,1,,4,11,,1,10,41,8,2,13,1,2,2,1,231098,2008,1794,2,1,3,92
1,,,1,,,,,1,,,,,,,,,2,,1,,3,,4,,,,,1,,1,,1,,,,3,,5,,4,,3,,3,,3,2,,1,4,,2,1,1,,,,,,,,,,,,,,,2,52,3,3000,200,3,,4,1,,,,,,1,1,,2,500,1,,1,,3,6,,1,9,,,3,11,1,2,2,1,231100,2012,1598,2,1,3,92
1,4,,1,,,,,1,1,,,1,,,,,2,,1,,3,,4,,,,,,,,1,1,1,1,1,5,,3,,2,,4,,3,,2,1,3,,,,2,,1,,,,,,,,,,,,,,,2,79.9,3,3000,200,6,,6,1,1,1,,,,3,1,,1,,1,,2,9000,6,9,,1,8,,,3,11,1,2,1,2,231103,2009,1987,2,1,3,92
1,,,1,,,,,1,,,,1,,,,,2,,1,,4,,,,,,,1,1,1,1,1,1,,,4,,7,,5,,4,,6,,2,1,,,,,1,,,,,,,,,,,,,,,,,2,80,3,3000,200,5,,3,,,,,,,5,1,,2,600,1,,2,1500,5,9,,1,10,44,3,3,11,1,2,2,1,231108,2014,1987,2,1,3,92
1,1,,1,,,,,1,,,,1,,,,,2,,1,,3,,2,,,,1,1,,,,,1,1,,5,,6,,4,,6,,4,,3,1,,,,,2,,,,,,,,,,,,,,,,,2,50,,3000,200,7,,2,1,,,,,,2,1,,1,,1,,1,,5,11,,1,9,,,2,9,4,1,2,1,231114,2013,1987,2,1,3,92
2,1,1,1,,,,,1,,,,1,,,1,,2,,1,,1,,4,,,,,1,,,,1,1,,,3,,3,,2,,6,,4,,3,1,1,,,,2,1,,,,,,,,,,,,,,,1,2,60,3,3000,200,3,,1,1,,,,,,2,1,,1,,1,,1,,4,8,,1,8,,,3,10,1,2,2,1,231115,2015,1598,2,1,3,92
1,1,,1,,,,,1,,,1,,,,,,2,,1,,7,,5,,,,1,1,1,1,1,1,1,1,,7,16,5,,4,,9,,6,,3,2,,1,5,1,2,1,1,,,,,,,,,,,,,,,2,72.5,3,3000,200,8,,4,1,,1,,,,2,1,,1,,1,,1,,5,13,,1,9,,,2,9,1,2,2,1,231116,2015,1987,2,1,3,92
1,1,1,1,,,,,1,,,,1,,,,,2,,1,,7,,2,,,,1,1,1,1,1,1,1,,,6,,3,,2,,7,,8,,3,1,1,,,,2,,1,,,,,,,,,,,,,,,1,79,,3000,200,9,,4,1,1,1,,,,3,1,,1,,1,,2,3000,3,11,,1,9,,,3,11,1,2,2,1,231117,2015,1987,2,1,3,92
1,,,1,,,,,1,1,1,,,,,,,2,,1,,4,,3,,,,,1,1,1,,,1,1,1,6,,7,,5,,7,,10,,2,2,,2,4,1,2,1,1,,,,,,,,,,,,,,,2,75,3,3000,200,7,,5,1,,,,,,1,1,,2,600,1,,1,,6,11,,1,7,,,3,10,1,2,2,1,231119,2016,1987,2,1,3,92
1,,,1,,,,,1,1,1,,,,,,,2,,1,,5,,1,,,,,1,1,1,1,1,1,1,,6,,1,,2,,7,,6,,4,2,,1,2,3,2,1,1,1,1,1,1,,,,,,,,,1,1,2,80,3,3000,200,7,,5,1,,1,,,,5,1,,2,500,1,,1,,5,13,,1,9,,,4,9,3,1,2,1,231125,2016,1987,2,1,3,92
1,1,1,1,1,,,,1,,1,,1,1,,,,2,,1,,7,,2,,,,,1,1,,1,1,1,,,6,,5,,4,,7,,7,,2,1,,,,,1,,,,,,,,,,,,,,,,,2,74,3,3000,200,6,,4,1,,,,,,,1,,1,,1,,2,5000,4,10,,1,6,,,4,4,4,1,2,1,231127,2016,1987,2,1,3,92
1,1,2,1,,,,,1,,,,1,,,,,2,,1,,4,,5,,,,,,,,1,,1,,1,5,,2,,1,,4,,2,,2,1,1,,,,1,,,,,,,,,,,,,,,,,2,76,3,3000,200,6,,1,1,,,,,,1,1,,1,,1,,2,4500,5,11,,1,9,,,3,7,4,2,2,,231128,2016,1987,2,1,3,92
1,,,1,,,,,1,1,1,,1,,,1,,2,,1,,4,,4,,,,,,1,1,1,1,1,,,5,,2,,4,,2,,1,,2,1,,,,,1,,,,,,,,,,,,,,,,,2,60,3,3000,200,4,,2,1,1,,,,,2,1,,2,500,1,,2,4000,2,11,,1,9,,,2,8,4,2,2,1,231131,2016,1798,2,1,3,92
1,,,1,,,,,1,,,,1,,,,,2,,2,4,3,,4,,,,1,1,1,1,1,1,,,,4,,2,,,,7,,4,,2,1,1,,,,2,1,,,1,,1,,,,,,,,,,,1,65,,3000,200,8,,3,1,,,,,,2,1,,2,500,1,,2,3500,6,13,,1,8,,,3,9,4,2,2,1,231132,2013,2494,2,1,3,92
2,,,1,,,,,1,,,,,,,,,2,,2,6,2,,3,,,,,1,,,,,,,,2,,2,,2,,2,,3,,2,2,,2,1,,2,1,,,1,,1,,,,,,,,,,,1,18,,3000,200,5,,2,1,,,,,,2,1,,1,,1,,1,,4,3,,1,8,,,4,8,2,2,2,1,231134,2009,1794,2,1,3,92
2,1,1,1,,,,,1,,1,,,,,1,,2,,1,,2,,1,,1,,,,,,,,1,1,1,1,,3,,3,,1,,1,,1,2,,2,3,3,1,,,,,,,,,,,,,,,,,1,73,,3000,200,3,,2,1,,,,,,1,1,,1,,1,,1,,6,2,,1,5,,,3,4,2,2,2,1,231136,2016,1987,2,1,3,92
1,1,2,1,,,,,1,,,,1,,,,,2,,2,2,5,,3,,,,,1,,,,1,,,,4,,3,,2,,3,,2,,2,1,,,,,2,,,,1,,,,,,1,,,,,,,1,35,,3000,200,6,,3,1,,,,,,1,1,,1,,2,,1,,6,7,,1,9,,,2,6,3,1,1,2,231138,2012,1998,2,1,3,92
1,1,1,1,,,,,1,1,1,,1,,,,,2,,1,,7,,1,,,,,1,1,1,1,1,1,,,6,,2,,1,,6,,4,,3,1,1,,,,2,1,,,,1,,,,,,,,1,,,,2,79,3,3000,200,7,,3,1,1,,,,,2,1,,1,,1,,2,3500,2,9,,1,7,,,3,8,4,2,2,1,231140,2017,1799,2,1,3,92
1,1,1,1,,,,,1,,,,1,,,,,2,,1,,4,,5,,,1,,,,,,,,,,4,,2,,1,,3,,2,,3,1,,,,,2,,1,,,,,,,,,,,,,,,2,50,3,3000,200,9,,2,1,,,,,,2,1,,1,,2,,2,3000,2,9,,,8,,,2,11,1,2,2,1,231141,2017,1798,2,1,3,92
1,1,1,1,,,,,1,,,,1,,,,,2,,1,,5,,3,,,,,1,1,1,1,,,1,1,5,,5,,5,,5,,5,,3,1,1,,,,1,,,,,,,,,,,,,,,,,2,95,3,3000,200,7,,3,1,1,,,,,2,1,,1,,1,,2,3200,4,12,,1,5,,,3,6,4,2,2,1,231143,2017,1987,2,1,3,92
1,1,,1,,,,,1,,1,,1,,,,,2,,1,,4,,4,,,,,,1,1,1,1,1,1,,5,,5,,3,,6,,4,,3,1,1,,,,2,1,,1,,,1,,,,,,,,,1,,2,50,3,3000,200,7,,4,1,,,,,,1,1,,1,,1,,1,,5,13,,1,9,,,5,10,4,2,2,1,231144,2017,1987,2,1,3,92
1,,,1,,,,,1,,,,1,1,,,,2,,1,,6,,3,,,,1,1,1,1,1,1,1,1,,7,14,8,,7,,7,,8,,4,1,,,,,1,,,,,,,,,,,,,,,,,2,50,2,3000,200,6,,3,1,1,,,,,2,1,,2,600,1,,2,1500,5,4,,1,9,,,3,10,3,2,2,1,231146,2017,1798,2,1,3,92
1,,,1,,,,,,,,,1,1,,1,,2,,1,,4,,5,,,,,1,1,,1,1,,,,4,,5,,2,,5,,3,,3,1,1,,,,2,1,1,,,,,,,,,,,,,,,2,69,3,3000,200,5,,2,1,,,,,,2,1,,2,500,2,1500,1,,4,7,,2,10,,,2,12,3,1,2,1,231147,2017,1798,2,1,3,92
1,,,1,,,,,1,,,,1,,,1,,2,,1,,5,,5,,,,,1,1,1,1,1,1,,,5,,6,,5,,7,,10,,3,1,1,,,,2,1,,,,,,,,,,,,,,1,,2,62.9,3,3000,200,7,,3,1,,1,,,,6,1,,2,500,1,,2,5000,6,15,,1,7,,,3,3,1,1,2,1,231148,2017,1598,2,1,3,92
1,1,1,1,,,,,1,,,,,,,,,2,,1,,4,,,,,,,1,1,1,1,1,1,1,,5,,5,,5,,7,,5,,3,2,,,5,3,2,1,1,1,,,1,,,,,,,,,,,2,85,3,3000,200,6,,4,1,,1,,,,7,1,,1,,1,,1,,5,10,,1,9,,,2,12,3,2,2,1,231149,2017,1987,2,1,3,92
1,,,1,,,,,1,,,,1,1,,,,2,,2,3,6,,5,,1,,,,,,,,1,1,1,5,,5,,4,,7,,8,,3,1,1,,,,1,,,,,,,,,,,,,,,,,2,50,3,3000,200,9,,5,1,1,1,1,,,5,1,,2,500,1,,2,3000,5,14,,1,5,,,3,3,1,2,2,1,231153,2014,1987,2,1,3,92
2,4,,,,,1,,,,,,1,,,1,,2,,1,,1,,6,,,1,,,,,,,,,,2,,2,,2,,1,,1,,2,1,,,,,2,1,1,,1,,,,,,,,,,,,,2,75,,3000,200,1,,1,1,,,,,,2,1,,1,,1,,2,1000,1,2,,1,6,,,3,7,2,2,2,1,240001,2012,1987,2,1,1,122
2,,,1,,,,,,,,,1,1,,1,,2,,1,,3,,6,10,,1,1,,,,,,,,,1,,4,,6,,2,,2,,3,1,1,,,,2,1,1,,,,,,,,,,,,,,,2,78.9,3,3000,200,2,,3,1,1,1,,,,7,1,,1,,1,,2,650,4,4,,1,6,,,3,8,1,1,1,2,240002,2016,1987,2,1,1,122
2,,,,,,1,,,,,,,1,,,,2,,2,3,2,,6,,,,,,1,1,1,1,,,,1,,4,,1,,1,,1,,3,2,,2,1,2,2,,1,,1,,,,,,,,,,,,,1,56,,3000,200,3,,2,1,,,,,,1,1,,1,,1,,1,,5,2,,1,9,,,3,12,2,2,2,,240003,2011,1999,2,1,1,122
1,,,,1,,1,,,,,,1,1,,,,2,,1,,6,,5,,,,,1,,,1,,,,,5,,9,,5,,3,,2,,2,1,,,,,1,,,,,,,,,,,,,,,,,2,50,4,3000,200,6,,6,1,1,,,,,6,1,,1,,1,,1,,5,6,,1,7,,,3,11,1,2,2,,240004,2017,2143,2,2,1,122
2,,,1,,,1,,,,,,1,,,1,,2,,1,,2,,4,,,,,,,,,1,1,1,1,3,,3,,2,,5,,4,,2,1,,,,,1,,,,,,,,,,,,,,,,,2,50,2,3000,200,3,,1,1,1,1,,,,5,1,,1,,1,,2,9000,3,10,,1,6,,,4,6,4,2,2,1,240005,2017,1596,2,1,1,122
2,,,1,,,,,,,,,1,,,1,,2,,1,,4,,6,20,,,,,,1,1,1,1,,,2,,4,,2,,2,,2,,3,1,3,,,,2,1,1,,1,,1,,,,,,,,,,,1,50,,3000,200,3,,2,1,1,1,,,,5,1,,1,,1,,1,,5,1,,1,7,,,3,9,2,2,2,1,240012,2015,1987,2,1,1,122
1,,,1,,,1,,,,,,1,,,1,,2,,1,,6,,3,,,,,1,,,1,,,1,,4,,2,,1,,5,,3,,4,1,1,,,,2,1,1,,,,,,,,,,1,,,1,,1,148,,3000,200,6,,4,1,,,,,,1,1,,1,,1,,1,,7,14,,1,7,,,4,8,1,2,2,1,240013,2017,1499,2,1,1,122
2,,,1,,,1,,,,,,1,1,,1,,2,,2,4,2,,3,,,,1,1,1,1,1,1,,,,4,,4,,2,,4,,4,,2,1,1,,,,2,1,1,,1,1,,,,1,1,,1,1,,1,,1,,,3000,200,3,,4,1,1,,,,,2,1,,1,,1,,2,3000,6,9,,1,9,,,3,13,1,2,1,2,240015,2010,1999,2,1,1,122
2,1,1,1,,,1,,,,,,1,1,,,,2,,1,,2,,5,,,,1,,,,,1,1,,,1,,2,,2,,1,,1,,6,1,,,,,2,1,1,,,,,,,,,,,,,,,1,72,,3000,200,2,,1,1,1,1,,,,1,1,,1,,1,,2,800,2,3,,1,9,,,4,13,1,2,2,1,240016,2018,1798,2,1,1,122
1,,,1,,,,,,,,,1,,,1,,2,,1,,2,,3,,,,,1,1,1,1,,,,,3,,1,,1,,4,,3,,2,1,,,,,2,,1,,,,,,,,,,,,,,,1,50,,3000,200,3,,1,1,,,,,,1,1,,1,,1,,2,3333,7,7,,1,9,,,3,2,1,2,1,2,240020,2018,1998,2,1,1,122
2,,,1,,,,,,,,,1,,,1,,2,,1,,6,800,6,,,,,,,,,,,1,1,2,,1,,1,,3,,2,,2,1,1,,,,2,1,,,,,,,,,,,,,,,,2,137,3,3000,200,2,,3,1,,,,,,3,1,,1,,1,,2,2000,6,6,,1,5,,,3,5,3,2,2,1,240021,2018,2362,2,1,1,122
2,,,1,,,,,,,,,1,,,1,,2,,2,5,2,,4,,,,,,,,,,1,1,1,3,,3,,3,,4,,4,,1,1,1,,,,2,1,1,1,1,,,,,,,,,,,1,,1,155,,3000,200,9,,6,1,,,,,,2,1,,1,,1,,2,500,4,5,,1,8,,,3,13,2,2,2,1,240022,2011,4395,2,1,1,122
1,,,1,1,,,1,,,,,1,1,,1,,2,,1,,3,,5,,,,,1,,,1,,,,,2,,4,,3,,4,,4,,3,1,3,,,,2,2,1,,,1,,,,,,,1,,,,,2,97,4,3000,200,6,,4,1,1,1,,1,,6,1,,1,,2,100,2,5000,4,11,,1,9,,,4,3,5,2,2,1,240023,2018,1987,2,1,1,122
2,,,1,,,,,,,,,1,,,,,2,,1,,2,,2,,,,,1,1,1,1,1,1,1,,2,,4,,4,,2,,2,,3,1,1,,,,2,1,1,,,,,,,,,,,,,1,,1,96,,3000,200,3,,2,1,1,1,1,1,,7,1,,1,,1,,2,800,7,3,,1,7,,,3,11,1,2,2,1,240024,2018,1998,2,1,1,122
1,,,1,,,,,,,,,1,,,1,,2,,1,,5,,3,,1,,,,,,,,1,1,1,5,,7,,6,,4,,4,,3,1,1,,,,2,1,,,,,,,,,,,,,,1,,2,96.9,3,3000,200,6,,2,1,1,,,,,2,1,,1,,1,,2,5416,6,13,,1,6,,,3,12,1,2,2,1,240025,2018,1987,2,1,1,122
2,1,2,1,,,,,,,,,1,,,1,,2,,1,,1,,2,,,,,,,,,,,1,,2,,3,,1,,2,,1,,4,1,1,,,,2,1,,,,,1,,,,,,,,,,,2,138.4,,3000,200,1,,3,1,1,1,1,,,3,1,,1,,1,,1,,2,5,,2,5,,,4,8,2,2,2,1,240026,2018,1395,2,1,1,122
2,,,1,,,,,,,,,1,,,1,,2,,1,,3,,3,,,,,1,1,,1,1,,,,2,,1,,1,,4,,3,,4,1,1,,,,1,,,,,,,,,,,,,,,,,2,78.9,3,3000,200,3,,2,1,,,,,,2,1,,1,,1,,1,,4,11,,1,6,,,3,8,2,2,2,1,240027,2018,1799,2,1,1,122
1,,,1,,,,,,,,,1,,,1,,2,,1,,2,,3,,,,,,,1,1,,,,,2,,3,,2,,2,,2,,3,1,1,,,,1,,,,,,,,,,,,,,,,,1,81,,3000,200,2,,2,1,1,1,,,,6,1,,1,,1,,2,2500,3,4,,1,6,,,3,2,1,2,2,1,240029,2017,1799,2,1,1,122
1,,,1,,,,,,,,,1,,,,1,2,,2,2,2,,5,,,,,,1,,,1,1,,,3,,4,,3,,4,,4,,4,1,,,,,2,1,1,,,,,,,,,,,,,,,1,,,3000,200,2,,3,1,,1,,,,5,1,,1,,1,,1,,7,8,,1,9,,,3,12,1,2,2,1,240030,2017,2494,2,6,1,122
1,,,1,,,,,,,,,1,,,1,,2,,1,,5,,3,,,,1,1,1,,,1,1,1,1,6,,5,,4,,6,,7,,2,1,1,,,,2,1,1,,,,,,,,,,,,,,,1,76.9,,3000,200,6,,6,1,1,1,,,,5,1,,1,,1,,2,600,3,15,,1,7,,,4,2,4,2,2,1,240031,2018,1999,2,1,1,122
2,1,2,1,,,,,,,,,1,,,1,,2,,1,,1,,6,28,,,1,1,1,,,,,,,1,,2,,1,,3,,2,,3,1,1,,,,2,1,,,,,1,,,,,,,,,,,1,70,,3000,200,1,,1,1,1,,,,,2,1,,1,,2,300,2,300,3,1,,1,5,,,5,6,1,2,2,1,240032,2018,1798,2,1,1,122
1,,,1,,,,,,,,,1,,,1,,2,,1,,3,,3,,,,1,1,1,,,,1,1,,4,,3,,2,,7,,5,,7,1,,,,,2,1,1,,,,,,,,,,,,,,1,1,50,,3000,200,2,,2,1,1,,1,,,7,1,,1,,1,,2,6000,2,10,,2,7,,,5,3,1,2,2,1,240034,2018,1798,2,8,1,122
2,,,1,,,1,,,,,,,1,,1,,2,,1,,2,,4,,,1,1,,,,,,1,1,,2,,2,,1,,2,,2,,3,2,,2,3,3,2,1,1,,1,,1,,,,,,,,,1,,2,100,3,3000,200,3,,2,1,1,1,,,,5,1,,1,,1,,1,,3,2,,1,8,,,3,12,1,2,2,1,240035,2019,1987,2,1,1,122
2,,,1,,,,,,,,,1,,,1,,2,,2,2,2,,6,15,,,,,,,1,1,1,,,2,,3,,1,,3,,2,,3,1,,,,,1,,,,,,,,,,,,,,,,,1,53,,3000,200,4,,2,1,,,,,,1,1,,1,,1,,1,,3,3,,1,5,,,3,6,2,2,2,1,240036,2017,1556,2,1,1,122
1,,,,,,1,,,,,,1,,,1,,2,,2,4,4,,3,,,,1,1,,,,1,1,,,4,,2,,2,,2,,3,,2,1,1,,,,1,,,,,,,,,,,,,,,,,2,110,4,3000,200,7,,6,1,1,1,,,,7,1,,1,,1,,2,800,7,10,,1,7,,,3,12,3,2,2,1,240037,2013,2672,2,1,1,122
1,,,1,,,,,,,,,1,1,,1,,2,,1,,3,,2,,,,,,1,1,1,1,1,,,4,,2,,2,,4,,3,,3,1,1,,,,2,1,1,1,,,,,,,,,,,,,,1,110,,3000,200,4,,2,1,1,,,,,2,1,,1,,1,,2,6000,2,9,,1,9,,,4,7,1,2,2,1,240041,2019,1987,2,1,1,122
2,,,1,,,,,,,,,1,,,1,,2,,1,,2,,5,,,,,,,,,,,1,,1,,1,,1,,2,,2,,3,1,1,,,,1,,,,,,,,,,,,,,,,,2,116.9,3,3000,200,3,,1,1,,1,,,,7,1,,1,,1,,2,1583,2,5,,1,5,,,2,1,2,2,2,1,240042,2019,1499,2,1,1,122
1,,,1,,,,,,,,,1,1,,1,,1,2,2,2,2,,4,,,,,1,,,,1,,1,,3,,6,,2,,4,,2,,2,1,1,,,,2,1,,,1,,,,,,,,,,,,,2,85,3,3000,200,5,,2,1,1,,,,,6,1,,1,,1,,2,2000,5,10,,1,7,,,3,11,1,2,2,1,240043,2018,1987,2,1,1,122
2,,,1,,,1,,,,,,1,,,1,,2,,2,2,2,,5,,,,,,,,,,,1,1,2,,3,,4,,3,,3,,1,1,1,,,,2,2,,,,,,,,,,,,,,1,,1,148,,3000,200,7,,1,1,1,1,,,,7,1,,1,,1,,2,,5,6,,1,6,,,4,1,1,2,2,1,240047,2018,3456,2,1,1,122
2,,,1,,,,,,,,,1,,,1,,2,,1,,2,,4,,,,1,,,,,,1,,,2,,3,,2,,1,,1,,2,1,1,,,,2,,1,1,,,,,,,,,,,,,,1,82,,3000,200,2,,2,1,,,,,,1,1,,1,,1,,1,,5,1,,1,7,,,3,13,2,2,2,1,240050,2019,1497,2,1,1,122
1,,,1,,,1,,,,,,1,,,1,,2,,2,3,5,,2,,,,,,1,1,1,1,1,1,1,5,,4,,4,,5,,3,,2,1,3,,,,2,1,1,,,,,,,,,,,,,,,2,78,3,3000,200,6,,1,1,1,1,1,,,4,1,,1,,1,,2,1500,6,13,,1,7,,,5,3,5,2,2,1,240051,2016,2494,2,6,1,122
2,,,1,,,1,,,,,,1,1,,1,,2,,1,,2,,6,15,,,,,,,,,1,1,1,1,,1,,1,,1,,1,,8,1,1,,,,2,1,1,1,,,,,,,,,,,,,,2,81,2,3000,200,2,,1,1,1,,,,,1,1,,1,,1,,2,540,1,1,,,4,,,,10,1,1,2,1,240052,2019,1798,2,8,1,122
2,,,1,1,,1,,,,,,1,1,1,1,,2,,1,,2,,5,,,,1,,,1,,1,1,,,3,,3,,3,,3,,4,,3,1,1,,,,2,1,1,,,,,,,,,,,,,,,1,58,,3000,200,4,,1,1,1,,,,,1,1,,1,,1,,2,2100,4,3,,1,9,,,3,13,1,18,18,2,240055,2019,1498,2,1,1,122
1,,,,,,1,,,,,,1,,,1,,2,,1,,4,,5,,,,1,1,1,1,1,1,,,,4,,4,,6,,2,,2,,3,1,1,,,,1,,,,,,,,,,,,,,,,,2,80,2,3000,200,6,,5,1,,,,,,1,1,,1,,1,,2,2000,2,6,,1,8,,,3,13,1,1,2,1,240056,2019,1799,2,1,1,122
1,,,1,,,,,,,,,1,,,1,,2,,1,,3,,3,,,,,,,,1,,,1,1,2,,2,,1,,3,,3,,7,1,1,,,,2,1,,,,,,,,,,,,,,,,2,120,3,3000,200,1,,1,1,,,,,,2,1,,1,,1,,2,5000,2,7,,1,8,,,3,4,1,2,2,1,240057,2019,2487,2,8,1,122
1,,,1,,,,,,,,,1,,,1,,2,,1,,2,,4,,,,,1,,,,,,,,2,,2,,1,,2,,2,,4,1,1,,,,2,1,1,,,,,,,,,,,,,,,1,100,,3000,200,2,,2,1,,,,,,1,1,,1,,1,,2,1500,3,4,,1,9,,,3,13,,2,2,1,240058,2019,2487,2,8,1,122
2,,,,,,1,,,,,,1,,,1,,2,,2,2,3,,5,,,,,1,,,,,1,1,,2,,2,,3,,4,,4,,3,1,1,,,,2,1,,,,1,1,,,,,,1,,,,,2,50,3,3000,200,2,,2,1,1,1,1,,,7,1,,1,,1,,1,,7,6,,1,6,,,3,6,2,2,2,1,240061,2018,1798,2,1,1,122
2,,,1,,,,,,,,,1,,,1,,2,,1,,1,,6,15,,,1,,,,,,,1,,1,,2,,1,,1,,1,,3,1,,,,,2,1,1,1,,,1,,,,,,,,,,,2,108,3,3000,200,4,,1,,1,1,,1,,7,1,,1,,1,,2,300,1,1,,1,8,,,3,8,2,1,1,2,240062,2019,1987,2,1,1,122
